Date,Close/Last,Volume,Open,High,Low,Time_index,Close/Last_Procter,Volume_Procter,Open_Procter,High_Procter,Low_Procter,Close/Last_3M,Volume_3M,Open_3M,High_3M,Low_3M,Close/Last_Merck,Volume_Merck,Open_Merck,High_Merck,Low_Merck,Close/Last_IBM,Volume_IBM,Open_IBM,High_IBM,Low_IBM,Close/Last_Amex,Volume_Amex,Open_Amex,High_Amex,Low_Amex,Close/Last_McDonalds,Volume_McDonalds,Open_McDonalds,High_McDonalds,Low_McDonalds,Close/Last_Coca,Volume_Coca,Open_Coca,High_Coca,Low_Coca,Close/Last_Boeing,Volume_Boeing,Open_Boeing,High_Boeing,Low_Boeing,Close/Last_JPMorgan,Volume_JPMorgan,Open_JPMorgan,High_JPMorgan,Low_JPMorgan,Close/Last_Dow,Volume_Dow,Open_Dow,High_Dow,Low_Dow,Close/Last_Disney,Volume_Disney,Open_Disney,High_Disney,Low_Disney,Close/Last_Caterpillar,Volume_Caterpillar,Open_Caterpillar,High_Caterpillar,Low_Caterpillar,Close/Last_Walmart,Volume_Walmart,Open_Walmart,High_Walmart,Low_Walmart,Close/Last_JNJ,Volume_JNJ,Open_JNJ,High_JNJ,Low_JNJ,Close/Last_Microsoft,Volume_Microsoft,Open_Microsoft,High_Microsoft,Low_Microsoft,Close/Last_Intel,Volume_Intel,Open_Intel,High_Intel,Low_Intel,Close/Last_HomeDepot,Volume_HomeDepot,Open_HomeDepot,High_HomeDepot,Low_HomeDepot,Close/Last_Verizon,Volume_Verizon,Open_Verizon,High_Verizon,Low_Verizon,Close/Last_Chevron,Volume_Chevron,Open_Chevron,High_Chevron,Low_Chevron,Close/Last_Travelers,Volume_Travelers,Open_Travelers,High_Travelers,Low_Travelers,Close/Last_Cisco,Volume_Cisco,Open_Cisco,High_Cisco,Low_Cisco,Close/Last_UnitedHealth,Volume_UnitedHealth,Open_UnitedHealth,High_UnitedHealth,Low_UnitedHealth,Close/Last_Visa,Volume_Visa,Open_Visa,High_Visa,Low_Visa,Close/Last_Nike,Volume_Nike,Open_Nike,High_Nike,Low_Nike,Close/Last_Apple,Volume_Apple,Open_Apple,High_Apple,Low_Apple,Close/Last_Goldman,Volume_Goldman,Open_Goldman,High_Goldman,Low_Goldman,Close/Last_Salesforce,Volume_Salesforce,Open_Salesforce,High_Salesforce,Low_Salesforce,Close/Last_Honeywell,Volume_Honeywell,Open_Honeywell,High_Honeywell,Low_Honeywell,Close/Last_Amgen,Volume_Amgen,Open_Amgen,High_Amgen,Low_Amgen,Close/Last_Amazon,Volume_Amazon,Open_Amazon,High_Amazon,Low_Amazon,Close/Last_Exxon,Volume_Exxon,Open_Exxon,High_Exxon,Low_Exxon,Close/Last_Pfizer,Volume_Pfizer,Open_Pfizer,High_Pfizer,Low_Pfizer,Close/Last_Raytheon,Volume_Raytheon,Open_Raytheon,High_Raytheon,Low_Raytheon,Close/Last_Walgreens,Volume_Walgreens,Open_Walgreens,High_Walgreens,Low_Walgreens
2019-06-06,25720.66,,25567.45,25800.3,25518.05,10,107.38,6681557,106.85,107.68,106.33,141.3949,3581835,140.7768,142.7941,139.4549,78.5954,10872130,79.2903,79.5605,78.5858,127.9767,2298248,127.9476,128.3929,126.699,119.43,2209284,118.42,119.64,118.15,203.05,4657847,200.12,203.38,200.03,51.4,15190440,50.91,51.54,50.59,350.64,2582259,348.18,351.64,345.58,110.37,8726664,110.15,110.87,108.9307,51.06,6228075,50.28,51.31,50.15,137.21,6027316,136.51,137.44,135.73,123.39,3295687,123.1,123.95,122.2342,35.0367,24191177,34.83,35.22,34.7333,136.68,9115846,134.9,137.66,134.59,127.82,21458960,126.44,127.97,125.6,45.1,19076170,44.75,45.17,44.505,197.17,3732940,196.65,197.65,194.96,57.54,9906903,57.01,57.815,57.01,120.68,7370113,118.21,121.155,118.11,149.0,1796789,149.52,149.67,148.36,55.1,15927320,54.89,55.3,54.21,241.82,2630136,243.13,243.94,241.73,166.92,13738470,165.88,167.4,164.94,82.45,4952974,82.72,83.06,82.08,46.305,90105240,45.77,46.3675,45.5372,189.81,1653532,188.06,190.74,187.31,,,,,,,,,,,,,,,,,,,,,74.31,11738900.0,73.71,74.6155,73.59,41.7478,23239280.0,41.8358,42.1143,41.523,78.0743,2012014.0,77.9498,78.3708,77.3687,50.98,3418237.0,50.92,51.155,50.375
2019-06-07,25983.94,,25768.72,26072.75,25768.72,11,108.77,8063464,107.74,109.38,107.74,143.0173,2017674,142.1159,143.4293,141.3262,79.5798,8394496,78.9622,79.9852,78.9622,129.0317,2553398,128.2186,130.3964,127.967,121.11,2481787,119.87,121.36,119.56,205.48,4345037,203.5,206.39,203.5,51.49,15293560,51.47,52.185,51.45,353.7,2470694,352.3,355.28,352.3,109.16,10618930,109.7,110.02,108.96,51.3,5391099,51.13,51.69,50.87,138.04,7026269,137.6,138.76,137.33,124.46,2547716,124.38,125.63,124.08,35.3533,20428133,35.0767,35.4533,35.0167,138.55,6533960,137.59,139.59,137.14,131.4,33885590,129.19,132.25,128.26,46.03,24370250,45.25,46.12,45.1,197.3,3522396,197.2,199.02,196.21,57.24,11656620,58.0,58.1368,57.15,121.48,5343190,120.74,122.12,120.53,149.53,1257881,147.93,150.02,147.93,55.93,17394940,55.41,56.3,55.03,246.77,2837457,242.9,247.07,242.19,170.05,10529170,168.0,171.61,167.8,83.41,3891114,83.09,83.68,82.81,47.5375,122737560,46.6275,47.98,46.4425,189.81,1838954,189.88,190.61,188.52,,,,,,,,,,,,,,,,,,,,,74.58,9095481.0,74.51,74.9632,74.43,41.9531,18997930.0,42.0117,42.2707,41.8944,78.3589,1844404.0,78.3352,78.8451,78.1751,51.97,4217698.0,51.24,52.0956,50.8
2019-06-10,26062.68,,26090.22,26210.61,26054.31,12,108.72,4766963,108.32,109.02,107.4582,144.4594,2257636,144.3049,146.1161,144.0988,79.5991,7191129,79.7921,79.7921,78.7981,130.4158,2911327,130.0673,131.0087,129.6124,122.66,3453735,121.6,123.445,121.41,201.3,4647536,206.1,206.1,199.74,51.38,9737469,51.54,51.54,51.09,353.8,2560805,356.0,357.4,353.55,110.34,11380600,110.75,111.21,110.215,51.62,5434387,51.72,52.1,51.58,137.07,8479526,138.88,138.88,136.071,125.74,3705109,125.47,127.28,125.24,35.84,18976958,35.4933,35.9267,35.4567,139.02,4994790,138.6,139.15,137.6,132.6,26477100,132.4,134.08,132.0,46.8,20806080,46.23,47.19,46.2,198.05,3154460,198.56,199.85,197.32,56.15,14955400,57.37,57.37,55.95,122.29,5709092,122.2,122.755,121.71,149.32,1187495,149.36,149.9,148.89,56.42,16871200,56.14,56.65,55.96,248.14,2330953,247.08,249.67,245.99,170.82,7565924,171.84,172.02,170.51,82.58,4419758,83.75,84.2,82.45,48.145,104883400,47.9525,48.8425,47.905,194.12,2372134,191.4,197.0,191.4,,,,,,,,,,,,,,,,,,,,,74.91,7760402.0,75.19,75.33,74.45,42.0997,14493060.0,42.2659,42.2659,41.7087,75.9041,13783320.0,80.3453,80.4817,75.8863,52.29,3673801.0,52.1,52.69,51.87
2019-06-11,26048.51,,26180.59,26248.67,25998.87,13,109.38,8074439,108.94,109.6,108.87,144.9916,2227253,145.85,146.2362,144.6396,80.0817,7432946,79.9948,80.4966,79.5653,131.5869,3407345,130.9772,132.0806,130.7158,123.23,3303845,123.55,124.74,123.08,203.26,2991501,202.3,203.65,201.39,51.33,9915822,51.45,51.59,51.18,349.33,2702727,355.42,355.473,348.13,110.68,9847999,110.82,111.57,110.37,52.04,5144357,52.0,52.17,51.56,135.08,6352215,137.59,137.745,134.94,127.28,4516322,129.0,129.6,126.96,35.98,20241785,36.0,36.3233,35.9167,139.78,8230527,139.68,140.66,139.5,132.1,23913730,133.88,134.24,131.2757,46.85,18415500,47.26,47.32,46.52,198.01,3708474,199.02,200.84,195.84,56.83,15378960,56.5,57.4,56.18,121.17,5625125,123.37,123.5,121.15,149.19,968398,150.0,150.065,148.7014,57.11,26723750,56.74,57.56,56.73,245.87,3043114,248.52,250.69,245.73,170.31,6083065,171.95,172.18,168.42,83.26,3939370,83.65,84.335,83.125,48.7025,107731520,48.715,49.0,48.4,194.73,1632227,195.3,196.1153,193.51,,,,,,,,,,,,,,,,,,,,,74.84,9415134.0,75.51,75.81,74.82,41.7087,17849360.0,42.2268,42.3245,41.5914,72.8978,10972310.0,76.0286,76.0701,72.4466,52.88,4503966.0,52.61,53.26,52.56
2019-06-12,26004.83,,26040.3,26082.1,25958.66,14,109.68,7687876,109.6,110.655,109.58,145.0774,2166416,145.8156,146.056,144.7169,80.7862,10551350,80.2361,81.3266,80.2361,130.5416,2254741,131.2095,131.5773,130.0964,122.03,2685748,122.92,123.19,121.59,204.93,2874338,204.49,205.49,203.7,51.64,11088120,51.5,52.135,51.47,347.03,2738326,349.0,349.27,342.795,109.27,9670511,110.7,110.9,108.89,52.49,3103878,52.06,52.64,51.68,135.72,5536986,135.09,136.28,134.8245,127.1,3034623,126.75,127.52,126.08,36.2733,13905226,35.9733,36.3033,35.9733,141.68,9216636,140.3,142.91,140.3,131.49,17092460,131.4,131.97,130.71,46.32,15900570,46.67,46.67,46.25,198.94,2551590,198.81,200.185,197.98,57.36,11911000,57.0,57.565,57.0,120.19,4000338,120.38,120.58,119.56,149.73,1025998,149.53,150.61,149.45,55.86,23183030,56.05,56.585,55.65,244.5,3251825,246.2,246.5,242.3,171.59,6772048,170.38,171.62,169.7,82.63,4026188,83.48,84.02,82.52,48.5475,73012760,48.4875,48.9925,48.3462,190.22,2059406,193.61,194.0507,189.83,,,,,,,,,,,,,,,,,,,,,74.03,7921018.0,74.48,74.61,73.81,42.1095,15462130.0,41.5132,42.1974,41.5034,73.5678,9975433.0,73.556,74.3624,73.2951,52.12,4213212.0,52.95,52.95,51.65
2019-06-13,26106.77,,26036.94,26146.91,25995.71,15,110.91,8611441,109.98,110.95,109.855,144.9401,2141467,145.3778,145.8414,144.0988,80.0045,9727147,81.1239,81.2397,79.6474,131.403,2955419,130.7933,131.8967,130.7545,121.86,2343851,122.09,122.7,121.42,204.49,2277781,205.2,205.4,203.6599,51.13,10353650,51.46,51.7,50.775,348.86,2621303,347.25,349.06,344.1,109.54,8406903,109.46,110.16,109.05,52.88,4179766,52.68,52.95,52.04,141.74,17939540,137.95,141.85,137.61,127.17,3495200,127.35,128.4,126.76,36.2167,16454906,36.3333,36.5267,36.0567,140.71,7500807,141.72,141.95,140.21,132.32,17200850,131.98,132.67,131.56,46.7,12267630,46.6,46.955,46.53,202.35,3631270,199.95,202.68,199.45,57.62,9218887,57.5,57.74,57.37,120.91,3993325,121.24,121.89,120.46,149.41,1508056,149.79,150.045,148.55,56.17,15785280,55.92,56.265,55.78,244.96,3108249,244.82,245.34,243.12,169.35,6901436,172.14,172.2,168.72,83.61,3383394,83.15,83.915,83.045,48.5375,86698520,48.675,49.1975,48.4,191.45,1411616,190.41,192.25,190.07,,,,,,,,,,,,,,,,,,,,,74.68,8986427.0,74.7,75.17,74.38,41.5425,13723000.0,42.0997,42.1681,41.4106,74.0066,4604796.0,73.9651,74.0985,72.8859,52.89,3329262.0,52.4,53.02,52.3
2019-06-14,26089.61,,26076.36,26162.28,25988.09,16,111.2,6438192,110.97,111.75,110.65,143.0859,2719182,144.4164,144.425,142.5366,79.8886,7623999,79.8211,80.458,79.5798,130.8126,2193367,131.0933,131.5192,130.1157,122.0,2484161,122.01,122.61,120.94,205.29,2715937,204.0,205.805,203.78,51.31,8694261,51.05,51.53,51.05,347.16,2258374,348.0,349.17,345.885,109.82,9077685,109.57,110.3027,108.63,51.15,3919484,52.63,52.69,51.0,141.65,11125200,142.05,142.95,140.53,127.23,2530176,126.61,127.65,125.5,36.3567,13577650,36.26,36.5288,36.1533,140.09,6548166,141.23,141.485,140.04,132.45,17821700,132.26,133.79,131.64,46.19,15381080,45.83,46.42,45.5459,205.77,4898440,201.31,206.5,201.31,58.28,11826640,57.68,58.56,57.52,120.81,3366761,121.0,121.16,120.37,150.11,1124025,149.69,150.6415,148.79,54.75,22530450,55.99,56.015,54.66,245.37,2165579,244.72,246.1,242.79,169.66,4999905,169.77,170.64,168.84,83.44,4355606,83.51,83.855,83.04,48.185,75045880,47.8862,48.3966,47.575,191.66,1403930,191.29,192.17,189.31,,,,,,,,,,,,,,,,,,,,,74.35,8575907.0,74.68,74.81,74.23,41.7967,12521890.0,41.5621,41.9042,41.523,74.2972,3066816.0,74.7775,75.0087,74.0719,52.57,3246332.0,52.87,53.05,52.125
2019-06-17,26112.53,,26108.53,26165.78,26049.8,17,110.99,6020025,111.16,111.21,110.235,143.1632,1783368,143.4379,143.7211,142.8857,80.3905,6132987,79.8114,80.4194,79.6474,130.619,2194129,131.0449,131.6644,130.3771,121.45,2094243,122.24,122.24,121.3,203.81,2694576,205.75,205.75,203.09,50.87,12322610,51.25,51.48,50.61,354.9,3746426,348.62,356.05,347.05,109.22,8128583,109.7,110.37,109.06,49.35,5787336,50.06,50.33,49.05,140.97,8542717,140.81,141.48,139.11,127.32,2607918,127.21,128.23,126.68,36.3867,12440989,36.3733,36.5167,36.0867,139.44,5562791,140.0,140.24,139.21,132.85,14517790,132.63,133.73,132.53,46.13,12643340,46.14,46.53,45.8,206.98,4620500,207.0,208.79,206.0,57.63,11026990,58.16,58.33,57.24,121.39,4219234,120.72,121.84,120.38,149.92,821225,150.3,150.52,149.66,55.4,20392570,54.99,55.47,54.86,245.97,2270430,246.0,247.1,245.22,169.56,6410155,169.73,170.42,169.03,82.11,5101891,83.34,83.46,82.01,48.4725,58676560,48.225,48.74,48.0425,190.83,1155579,192.02,193.23,190.74,,,,,,,,,,,,,,,,,,,,,75.09,9355715.0,74.16,75.19,74.04,41.914,13372840.0,41.738,41.9335,41.3959,73.6627,3346620.0,74.5462,74.6915,72.9956,52.81,4108652.0,52.57,53.1556,52.13
2019-06-18,26465.54,,26228.88,26527.19,26227.76,18,109.6,7731179,111.45,111.56,109.43,147.5238,3623040,144.0817,147.8729,143.8413,81.5389,10901830,80.3229,81.7126,80.3229,132.0031,2914698,130.861,132.7871,130.861,123.43,2729179,122.81,125.05,122.21,204.51,2470933,205.0,205.4,203.9192,50.64,9221096,51.25,51.3,50.53,373.96,9199161,357.61,374.65,357.6,110.71,11057340,109.01,111.405,108.98,49.61,5014237,49.75,50.57,49.4,139.24,11231410,141.99,143.51,138.97,130.33,4756118,128.4,131.35,128.21,36.55,14733499,36.6,36.6533,36.3033,140.23,7122711,140.56,140.93,139.79,135.16,25934460,134.19,135.24,133.57,47.37,25732290,46.75,48.0,46.6,207.48,3891295,208.1,210.17,207.11,57.33,12257480,57.82,57.995,57.155,122.93,4884267,121.95,123.87,121.86,150.33,1329028,149.86,151.49,149.58,56.05,21173210,56.07,56.65,55.75,245.7,3482480,247.5,249.34,245.15,169.28,6969300,170.65,170.67,167.55,84.3,6456476,82.7,84.645,82.5,49.6125,106204000,49.0125,50.0725,48.8025,194.98,2362978,190.67,197.13,190.67,,,,,,,,,,,,,,,,,,,,,75.74,10091480.0,75.42,76.22,75.35,42.0997,21663640.0,41.8553,42.3538,41.8553,75.0799,4536270.0,74.1549,75.2933,74.1549,52.8,5977915.0,53.28,53.93,52.67
2019-06-19,26504.0,,26490.16,26569.75,26415.05,19,110.42,7028013,109.5,110.725,109.26,146.571,2777447,147.541,148.3393,146.3908,82.3785,9375476,81.3073,82.5715,81.2687,132.6807,2382520,132.0515,133.9196,131.8676,124.68,2952141,124.24,124.92,123.68,204.55,2328409,204.62,205.0,202.61,51.12,9414126,50.54,51.24,50.47,368.56,5715985,375.4,379.31,368.35,109.91,13126540,110.82,111.59,109.695,48.5,5404141,49.95,50.24,48.33,140.92,6877141,139.51,141.07,138.58,130.61,3847212,130.32,131.54,129.87,36.54,11774419,36.6,36.6133,36.29,140.45,6393620,140.01,140.97,139.91,135.69,23744440,135.0,135.93,133.81,47.07,17436380,47.48,47.58,47.0,207.94,3648435,207.9,208.48,205.9,57.63,10516400,57.39,57.85,57.18,122.89,3847197,122.51,123.48,122.22,151.6,1010092,150.32,152.01,150.32,56.13,21096330,56.04,56.37,55.77,250.19,4204589,246.0,251.37,245.51,170.69,6323865,169.39,171.2,169.21,83.55,6217785,83.73,83.9,83.14,49.4675,84496960,49.92,49.97,49.3275,195.64,2196816,195.35,197.61,194.79,,,,,,,,,,,,,,,,,,,,,75.32,9757390.0,75.4,75.853,75.1735,42.52,20639150.0,42.1974,42.6031,42.1192,75.1629,3255060.0,75.3645,75.5364,74.902,52.9,4959068.0,52.99,53.255,52.505
2019-06-20,26753.17,,26665.38,26798.63,26539.69,20,111.74,7044211,110.78,112.02,110.495,149.3093,3064186,148.3908,149.6012,147.3865,81.6451,11918400,82.9769,83.4787,81.3749,134.3939,3071017,134.4713,135.0617,133.7647,124.92,3303227,125.69,126.4,124.47,205.12,2162164,205.0,205.39,204.1,51.66,10656580,51.5,51.785,51.35,374.88,3794488,373.0,375.79,368.96,110.19,13638200,110.88,111.085,109.0331,48.93,4228328,49.095,49.59,48.62,142.02,8485793,141.975,142.2285,139.91,133.63,3803617,132.9,133.8,131.51,36.7733,15004631,36.6067,36.83,36.4267,142.21,7335833,141.25,142.4,141.0,136.95,33042590,137.45,137.66,135.72,47.19,20126780,47.87,48.05,46.87,211.25,5171454,209.57,211.66,209.31,57.34,15302830,57.9,57.95,56.93,124.28,7771684,124.31,124.7,123.6,152.19,932220,152.04,152.5,150.84,57.41,20969790,57.0,57.535,56.68,247.76,3800826,251.6,252.82,247.4,173.74,11474070,172.51,173.94,171.75,85.24,6163840,84.9,85.67,84.42,49.865,86055960,50.0925,50.1525,49.5075,195.7,2749296,197.5,198.19,193.61,,,,,,,,,,,,,,,,,,,,,76.61,16229720.0,76.24,76.975,76.08,42.6177,22296620.0,42.8426,43.1163,42.5249,77.1018,4346711.0,76.076,77.2145,75.8211,52.88,6157641.0,52.93,53.51,52.51
2019-06-21,26719.13,,26749.12,26907.37,26705.87,21,111.2,13799390,111.62,112.47,111.02,148.8028,4880902,149.1462,149.8415,148.1848,81.6161,14345660,81.4907,81.8091,80.7186,134.7326,5288759,133.997,135.0617,133.9486,124.73,5703796,125.2,126.31,124.56,204.26,4267398,205.58,205.94,203.98,51.55,21264420,51.53,51.89,51.41,371.84,4923678,374.39,376.11,371.72,109.44,27089550,110.19,111.67,109.09,48.36,9478466,48.82,49.27,48.31,140.23,14150040,141.95,142.0,140.0,133.89,5742483,133.35,135.25,132.55,37.0433,39535744,36.78,37.3967,36.7533,142.09,11272210,141.46,142.425,141.01,136.97,36727890,136.58,137.73,136.46,47.46,31096250,46.95,47.73,46.8,209.39,9854979,211.26,211.99,209.08,57.77,22474320,57.09,57.92,57.09,124.93,14288290,124.8,126.2,124.23,151.48,2316362,152.24,153.2,151.21,57.03,57588750,57.41,58.15,56.98,252.28,6323527,248.78,253.4877,246.9,173.44,11728250,173.27,174.8065,173.16,85.75,9289833,85.16,85.75,84.6,49.695,191202360,49.7,50.2125,49.5375,195.94,3365504,195.34,198.34,193.97,,,,,,,,,,,,,,,,,,,,,77.69,23108130.0,77.14,77.76,76.87,42.6862,36187090.0,42.5689,43.0087,42.3343,76.3429,5719112.0,76.9714,77.594,76.2421,52.45,13972760.0,52.77,53.35,52.43
2019-06-24,26727.54,,26727.61,26806.52,26723.37,22,112.33,5518103,111.82,112.5,111.4,148.8286,2711904,148.8028,149.6527,148.7943,82.5233,7530022,82.0022,83.0251,81.7802,134.8778,2186137,134.7326,135.6522,134.5875,124.14,2681287,124.98,125.42,124.01,203.92,2486835,204.75,205.25,203.63,51.92,10780170,51.74,52.2,51.7,373.99,2323241,372.95,375.49,372.1,108.66,13039580,109.28,109.77,108.535,49.58,4602352,48.51,49.7,48.32,139.22,10497420,140.12,140.47,137.8,134.37,3197867,133.64,134.95,133.55,37.08,18098513,37.1633,37.4067,37.01,143.06,5894683,142.42,143.7,142.09,137.78,20628840,137.0,138.4,137.0,47.63,14479940,47.4,47.8455,47.17,205.5,4943452,208.15,209.26,205.12,58.27,9141816,57.98,58.665,57.93,124.91,5542896,124.54,125.38,124.42,152.02,980123,151.74,153.13,151.595,57.18,17794410,57.25,57.29,56.69,249.64,3163758,251.33,252.625,247.8642,173.85,5554877,174.6,174.73,172.72,84.5,8043728,86.0,86.85,84.365,49.645,72881680,49.635,50.04,49.5425,197.49,2069816,196.53,199.35,196.03,,,,,,,,,,,,,,,,,,,,,76.95,10012240.0,77.53,77.76,76.81,42.7741,23362710.0,42.7057,42.911,42.4907,77.1908,3677209.0,77.1552,77.6711,76.7876,51.95,6725537.0,52.35,52.59,51.775
2019-06-25,26548.22,,26731.61,26752.31,26527.66,23,111.72,6805592,112.11,112.63,111.31,147.6698,2733265,148.717,148.8372,147.0217,82.2627,8920696,82.5619,83.2471,81.8477,133.9196,2801251,134.9843,135.0714,133.697,123.16,2387772,124.27,124.57,123.04,205.71,3020965,204.8,206.39,204.72,51.76,11519910,52.0,52.1,51.64,369.32,3005403,374.75,375.25,368.03,107.76,18660110,108.68,108.98,107.67,49.69,4005218,49.49,50.2228,49.05,139.94,14675360,139.02,140.41,138.67,133.71,3751778,134.58,134.91,132.63,36.9067,18316166,36.96,37.143,36.8,144.24,7517135,143.27,144.98,143.19,133.43,33327420,137.25,137.59,132.73,46.85,16665580,47.56,47.68,46.8,204.74,3588178,206.3,207.1,204.2,58.0,10571660,58.18,58.26,57.91,123.64,4713274,124.84,125.11,123.488,153.13,1296765,152.01,153.63,151.48,56.08,25520630,57.06,57.2,56.01,247.66,3183010,249.3,251.04,247.42,171.28,9899898,174.81,174.94,170.59,82.62,7339868,84.6,84.69,82.16,48.8925,84281320,49.6075,49.815,48.8225,196.06,1828309,197.5,197.52,194.0142,,,,,,,,,,,,,,,,,,,,,76.27,9739970.0,77.08,77.22,76.19,42.7741,26972680.0,42.8621,43.2922,42.7741,76.503,2794260.0,77.1967,77.594,76.3132,52.95,8535107.0,51.85,53.48,51.46
2019-06-26,26536.82,,26599.42,26660.04,26536.33,24,109.73,7170284,111.39,111.44,109.66,147.541,1812226,147.9444,148.7084,147.4025,80.6221,12027130,82.2048,82.2241,80.1878,134.0745,2284567,134.4132,135.1972,133.9654,123.59,1902539,123.18,124.0,123.03,204.55,2576000,205.49,205.6699,204.01,51.12,12405070,51.52,51.64,51.085,374.94,4542016,371.02,378.98,370.0,108.48,10324610,108.3,109.31,108.16,50.45,5244396,49.85,51.22,49.81,140.4,8842136,140.36,140.74,139.5109,135.15,3343653,134.26,135.65,134.175,36.72,12485104,36.95,37.025,36.7,141.85,7674128,143.85,143.85,140.76,133.93,23657750,134.35,135.74,133.6,48.19,21886310,47.65,48.48,47.56,206.42,3071224,205.34,207.32,204.65,56.99,15042120,58.17,58.22,56.92,123.93,5054819,124.57,124.88,123.88,148.7,1506216,152.9,153.17,148.62,56.6,19286150,56.54,57.045,56.36,243.47,3852920,248.0,248.08,243.13,171.06,7129946,171.39,172.39,170.8176,82.55,5838460,83.15,83.69,82.44,49.95,104270040,49.4425,50.2475,49.3375,197.01,1649866,196.5,197.87,196.12,,,,,,,,,,,,,,,,,,,,,76.6,11365480.0,76.68,77.13,76.47,42.0215,38908280.0,42.6959,42.8132,41.5425,75.7558,2922546.0,76.5148,76.8736,75.7321,52.38,5951110.0,53.06,53.12,52.29
2019-06-27,26526.58,,26523.72,26607.24,26465.32,25,109.78,5613266,109.92,110.27,109.29,147.2148,1718539,148.0818,148.3221,146.4852,80.902,11184840,80.7476,81.7319,80.487,134.0745,2149824,134.268,134.8294,133.5228,123.94,1504592,123.69,124.41,123.56,206.27,2253671,204.67,206.35,204.2,51.08,12374920,51.29,51.4,50.965,364.02,8980010,367.54,369.93,362.35,108.84,10906610,108.84,109.55,108.44,50.91,4097246,50.61,51.14,50.5307,139.3,6466261,141.0,141.74,138.92,135.5,3594441,135.7,136.01,133.97,36.7,16443932,36.6867,36.8367,36.2869,140.69,5233481,142.23,142.5,140.605,134.15,16557480,134.14,134.71,133.51,47.46,23062950,48.15,48.42,47.24,207.02,2286764,207.61,208.0,206.01,57.25,9123323,57.16,57.37,56.85,123.11,3551739,123.92,124.2,122.89,149.2,1615497,147.45,149.52,147.29,55.73,23959910,56.94,57.25,55.47,246.34,3366173,244.26,248.15,243.16,171.23,5873376,172.12,172.4,170.32,83.66,11436710,82.93,83.77,82.93,49.935,83598880,50.0725,50.3925,49.8925,199.32,2239186,197.57,199.605,196.76,,,,,,,,,,,,,,,,,,,,,75.82,8147803.0,76.59,76.75,75.76,42.4516,20868070.0,42.0508,42.5786,42.041,76.4733,2013536.0,76.0227,76.6038,75.7558,54.52,12144550.0,53.7,55.19,53.5
2019-06-28,26599.96,,26605.93,26638.35,26522.27,26,109.65,12152040,111.86,111.96,109.02,148.7943,3600970,147.5152,149.6784,147.4466,80.9213,44546980,81.0371,81.51,80.0817,133.4744,6154039,134.1229,134.6746,133.4163,123.44,4338925,124.29,124.545,123.2,207.66,3658196,206.9,207.99,206.32,50.92,16339870,51.27,51.4,50.52,364.01,4737120,363.92,366.225,361.57,111.8,21634680,111.04,112.43,110.9,49.31,6507386,51.04,51.2,49.08,139.64,20078800,139.41,140.21,138.61,136.29,10469430,136.0,137.27,136.0,36.83,19521074,36.85,37.1683,36.7467,139.28,12792460,140.74,141.1,138.505,133.96,30042970,134.57,134.6,133.1558,47.87,26646180,47.77,48.2,47.68,207.97,11068970,207.77,209.0,207.39,57.13,14604020,57.22,57.43,56.83,124.44,7048346,123.41,124.48,123.12,149.52,2319991,149.79,150.54,148.46,54.73,103123400,55.91,55.98,54.025,244.01,6727648,246.5,246.75,238.65,173.55,8442697,171.96,173.55,170.52,83.95,12443840,83.99,84.75,82.67,49.48,124442560,49.67,49.8738,49.2625,204.6,4854919,203.5,205.84,202.94,,,,,,,,,,,,,,,,,,,,,76.63,14781300.0,76.19,76.73,75.9407,42.3441,37690860.0,42.4711,42.7302,42.0068,77.2026,5435813.0,76.5267,77.4353,75.9871,54.67,10395690.0,54.47,54.79,53.8531
2019-07-01,26717.43,,26805.86,26890.64,26616.21,27,110.49,6780298,109.92,110.7,109.61,149.7986,2107994,150.6141,150.8887,148.9488,81.7898,9812650,81.3845,81.9587,80.955,135.3908,3387184,135.1198,136.9491,134.8101,124.92,4023485,125.3,126.4,124.55,206.3,2692857,208.86,209.43,206.19,51.6,14983240,51.07,51.63,50.78,356.46,6409568,364.88,365.23,353.32,113.68,12762480,113.23,114.52,113.08,50.16,4659633,50.0,50.2,49.52,141.65,8996454,140.45,141.95,139.22,136.6,4846206,139.3,140.17,134.97,36.8733,16548251,37.1,37.3233,36.6733,139.36,5875080,140.2,140.26,138.72,135.68,22654160,136.63,136.7,134.97,48.05,27505450,49.29,49.45,47.745,210.28,4100105,209.7,212.31,208.17,56.66,15830010,57.42,57.42,56.6,124.84,5530085,125.36,125.84,124.3632,151.42,1146751,150.9,151.43,149.89,54.74,28483970,55.26,55.35,54.225,242.64,4109079,245.95,246.17,240.72,173.94,6121956,175.33,175.54,172.74,85.41,6607555,84.93,86.28,84.9,50.3875,109266960,50.7925,51.1225,50.1625,206.86,2468489,208.0,209.85,205.735,,,,,,,,,,,,,,,,,,,,,76.56,11453770.0,77.13,77.925,76.29,42.7839,20261720.0,42.5298,42.8914,42.3587,77.8786,3926596.0,77.7837,78.3174,77.5799,54.65,5730946.0,55.36,55.68,54.32
